,latitude,longitude,stars,is_open,categories,review_count,RestaurantsTableService,RestaurantsReservations,WheelchairAccessible,RestaurantsPriceRange2,HasTV,RestaurantsTakeOut,RestaurantsDelivery,GoodForKids,CoatCheck,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dj,background_music,no_music,jukebox,live,video,karaoke,WiFi_no,WiFi_free,WiFi_paid,Alcohol_none,Alcohol_beer_and_wine,Alcohol_full_bar,NoiseLevel_average,NoiseLevel_loud,NoiseLevel_quiet,NoiseLevel_very_loud,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,cluster1,cluster2
520,33.831014,-84.356809,3.5,1,"['Restaurants', 'Sushi Bars', 'Japanese']",320,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0
521,33.8719109,-84.4578587,4.0,1,"['Pizza', 'Italian', 'Restaurants']",230,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
522,33.7541294,-84.3872099,3.5,0,['Restaurants'],7,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,5
523,33.725848,-84.3769365,4.5,1,"['Caribbean', 'Restaurants', 'Cafes', 'Themed Cafes']",21,1,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
524,33.769665,-84.382317,3.5,0,"['Southern', 'Tapas Bars', 'Restaurants']",43,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,1
525,33.8009051173,-84.3273796814,3.5,0,"['Restaurants', 'Asian Fusion']",5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5,0
526,33.880009,-84.467836,2.5,1,"['Pretzels', 'Restaurants', 'Bakeries', 'Food', 'Fast Food']",11,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
527,33.9214486,-84.3160105,4.0,1,"['Arts & Crafts', 'Nightlife', 'American (New)', 'Cooking Classes', 'Bars', 'Education', 'Tasting Classes', 'Wine Tasting Classes', 'Cooking Schools', 'Restaurants', 'Tapas Bars', 'Shopping', 'Specialty Schools', 'Wine Bars']",163,1,1,1,2,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4
528,33.8266723,-84.3655379,2.5,0,"['Fast Food', 'Restaurants', 'Burgers']",40,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3
529,33.780238,-84.4111933,4.5,1,"['Cocktail Bars', 'Lounges', 'Bars', 'Restaurants', 'Japanese', 'Nightlife', 'Sushi Bars']",909,1,1,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5
530,33.7980822,-84.3685755,3.5,0,"['Gay Bars', 'Bars', 'Nightlife', 'American (Traditional)', 'Restaurants']",225,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,1
531,33.8405629,-84.3699948,4.0,0,"['Restaurants', 'Seafood', 'Steakhouses']",141,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2
532,33.8882172,-84.2889209,3.5,0,"['Vietnamese', 'Restaurants', 'Chinese']",34,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5,1
533,33.719275,-84.385386,4.5,1,"['Restaurants', 'Coffee & Tea', 'Breakfast & Brunch', 'Food']",38,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
534,33.845289,-84.373842,3.5,0,"['Japanese', 'Pan Asian', 'Restaurants', 'Sushi Bars']",200,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
535,33.7554172,-84.3815874,3.5,0,"['Arts & Entertainment', 'Nightlife', 'Seafood', 'Tapas Bars', 'American (New)', 'Bars', 'Wine Bars', 'Restaurants', 'Southern', 'Jazz & Blues', 'Music Venues']",731,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,5
536,33.8999062,-84.2773397,3.5,1,"['Bars', 'Korean', 'Nightlife', 'Karaoke', 'Afghan', 'Restaurants']",113,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,4
537,33.856491,-84.382203,3.0,1,"['Sports Bars', 'Bars', 'American (New)', 'Venues & Event Spaces', 'Restaurants', 'Event Planning & Services', 'Food', 'Nightlife', 'Gastropubs']",181,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2
538,33.640866,-84.444805,2.0,1,"['Restaurants', 'Nightlife', 'American (Traditional)', 'Bars', 'Tex-Mex']",5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
539,33.8426657,-84.3811047,3.5,1,"['Ayurveda', 'Health & Medical', 'Health Markets', 'Coffee & Tea', 'Vegetarian', 'Specialty Food', 'Salad', 'Restaurants', 'Gluten-Free', 'Juice Bars & Smoothies', 'Food']",55,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
540,33.8431546,-84.3808847,3.5,0,"['Restaurants', 'Nightlife', 'Irish', 'Bars', 'Pubs', 'Burgers']",39,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2
541,33.7688984,-84.3852303,4.0,0,"['American (Traditional)', 'Restaurants', 'Breakfast & Brunch']",5,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,5
542,33.8376450723,-84.3812549114,3.0,0,"['Restaurants', 'American (New)', 'Desserts', 'American (Traditional)', 'Food']",130,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,0
543,33.7910383958,-84.4070716,2.0,1,"['Fast Food', 'Mexican', 'Restaurants']",60,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
544,33.805295,-84.394086,3.5,0,"['Restaurants', 'American (New)', 'Southern', 'Cajun/Creole', 'Breakfast & Brunch']",323,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5
545,33.7409004,-84.414497,2.0,1,"['Southern', 'Chicken Wings', 'Fast Food', 'Restaurants', 'American (Traditional)']",37,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,8,0
546,33.760358,-84.38621,3.5,1,"['Pubs', 'Nightlife', 'Restaurants', 'Bars', 'American (Traditional)']",218,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,5
547,33.755248,-84.381977,4.5,1,"['Restaurants', 'Ice Cream & Frozen Yogurt', 'Desserts', 'Vegan', 'Food', 'Donuts']",284,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,5
548,33.845474,-84.361261,3.0,1,"['Restaurants', 'Japanese']",34,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3
549,33.8164481,-84.3126116,4.0,1,"['Caterers', 'Event Planning & Services', 'Restaurants', 'Sushi Bars', 'Vegan']",5,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3
550,33.7739452455,-84.3679438,2.0,1,"['Restaurants', 'Sandwiches', 'Fast Food']",14,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
551,33.6398692979,-84.4292396708,3.5,0,"['Burgers', 'Restaurants']",134,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
552,33.7859,-84.400864,3.5,0,"['Restaurants', 'Bistros', 'Mediterranean']",19,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,5
553,33.7404805,-84.3463034,3.5,0,"['Cafes', 'Wraps', 'Food', 'Restaurants', 'Themed Cafes', 'Juice Bars & Smoothies', 'Salad', 'Breakfast & Brunch']",35,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
554,33.637951,-84.439086,1.5,1,"['Chinese', 'Restaurants', 'Asian Fusion']",83,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
555,33.8154504,-84.336113,4.5,1,"['Middle Eastern', 'Restaurants']",151,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2
556,33.784629,-84.383237,3.5,1,"['Seafood', 'Restaurants', 'American (Traditional)']",447,1,1,0,3,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,5
557,33.8468380268,-84.3723999981,3.5,1,"['Japanese', 'Restaurants', 'Sushi Bars']",412,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,0
558,33.7064367,-84.4574399,2.0,1,"['Restaurants', 'Sandwiches', 'Internet Cafes', 'Soul Food', 'Food', 'Seafood']",31,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
559,33.7878925,-84.3262244,4.0,1,"['Italian', 'Restaurants', 'Pizza', 'Bars', 'Cocktail Bars', 'Nightlife', 'American (New)']",169,1,1,1,2,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
560,33.8073639,-84.4131801,3.5,1,"['Restaurants', 'Mexican', 'Fast Food']",95,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,1
561,33.9195266,-84.3800372,2.0,1,"['Fast Food', 'Restaurants', 'Burgers']",25,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
562,33.8158872051,-84.3129041791,3.5,1,"['Restaurants', 'Sushi Bars', 'Japanese']",205,0,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,6,0
563,33.8446505,-84.3726665,4.0,1,"['Restaurants', 'Seafood', 'Cajun/Creole']",192,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0
564,33.792869,-84.3863,4.0,0,"['Salad', 'Italian', 'Restaurants', 'Pizza']",87,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,1
565,33.7559842,-84.368067,4.5,1,"['Mexican', 'Specialty Food', 'Sandwiches', 'Fruits & Veggies', 'Breakfast & Brunch', 'Food', 'Restaurants', 'Caribbean', 'Latin American']",370,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
566,33.723404,-84.390643,4.0,1,"['Sandwiches', 'Restaurants']",36,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,8,0
567,33.9236109214,-84.3793882005,3.5,0,"['Food', 'Restaurants', 'Coffee & Tea']",31,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
568,33.7400052,-84.3453914,3.5,0,"['Restaurants', 'Southern']",24,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,1
569,33.784819,-84.4079716,3.0,1,"['Event Planning & Services', 'Breakfast & Brunch', 'Restaurants', 'Caterers', 'Food', 'Chicken Shop', 'Fast Food', 'Desserts']",53,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
570,33.732792,-84.348919,3.0,0,"['Restaurants', 'Sandwiches']",7,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
571,33.87405,-84.380824,3.5,0,"['Vegetarian', 'Restaurants', 'Gluten-Free', 'Asian Fusion', 'Thai']",22,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5,1
572,33.8890349,-84.4690715,3.5,1,"['Steakhouses', 'Seafood', 'Bars', 'Nightlife', 'Whiskey Bars', 'Southern', 'Restaurants']",138,1,1,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
573,33.810132,-84.413746,2.5,1,"['Fast Food', 'Restaurants', 'Delis', 'Sandwiches']",47,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
574,33.7725372,-84.3807528,2.5,0,"['Sandwiches', 'Restaurants']",9,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
575,33.8094267681,-84.3623233665,4.0,0,"['Coffee & Tea', 'Food', 'Bakeries', 'Cafes', 'Restaurants']",21,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3
576,33.8047877,-84.3936071,3.0,0,"['Restaurants', 'Cuban']",98,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5
577,33.7426165,-84.3495231,1.5,1,"['Burgers', 'Restaurants', 'Fast Food']",26,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
578,33.7556324,-84.3752607,5.0,1,"['Cigar Bars', 'Bars', 'Lounges', 'Nightlife', 'Food', 'Coffee & Tea', 'Tobacco Shops', 'Restaurants', 'Cafes', 'Themed Cafes', 'Shopping']",23,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
579,33.6390510938,-84.4358714169,3.0,1,"['Restaurants', 'American (Traditional)']",99,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,3
580,33.8431546,-84.3808847,3.0,0,"['Dance Clubs', 'Lounges', 'Bars', 'Arts & Entertainment', 'Nightlife', 'Music Venues', 'Pubs', 'Restaurants']",52,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2
581,33.787963,-84.325981,3.0,0,"['Food', 'Internet Cafes', 'American (New)', 'Burgers', 'Restaurants', 'Mexican']",232,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,1
582,33.8474207254,-84.3729121534,3.0,1,"['Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife', 'Comfort Food', 'American (New)', 'Restaurants']",592,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0
583,33.826845,-84.33253,3.5,1,"['Sandwiches', 'Restaurants', 'Fast Food', 'Delis']",64,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
584,33.7934096097,-84.3977659434,4.5,1,"['Beer Bar', 'Thai', 'Restaurants', 'Nightlife', 'Bars', 'Japanese', 'Sushi Bars']",81,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5
585,33.6409058141,-84.4252431393,2.5,1,"['Asian Fusion', 'Fast Food', 'Chinese', 'Restaurants', 'Food']",47,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
586,33.7611507025,-84.3653192371,4.0,0,"['Nightlife', 'Restaurants', 'Beer Bar', 'American (New)', 'Bars', 'Wine Bars']",64,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
587,33.9238569,-84.3405724,2.5,1,"['Specialty Food', 'Food', 'Ethnic Food', 'Mexican', 'Restaurants', 'Fast Food']",33,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
588,33.7466637,-84.3651421,2.5,0,"['Restaurants', 'Tex-Mex', 'Mexican']",14,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,1
589,33.7885662,-84.326684,3.0,1,"['Restaurants', 'Mexican', 'Fast Food']",71,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
590,33.849943,-84.258349,2.5,1,"['Italian', 'Chicken Wings', 'Pizza', 'Restaurants']",15,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
591,33.8681193,-84.4491775,3.0,0,"['Tapas/Small Plates', 'Restaurants']",25,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
592,33.7464265399,-84.3642437003,4.0,1,"['Tacos', 'Mexican', 'Restaurants']",53,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
593,33.8916318,-84.3255568,3.5,1,"['Pizza', 'Restaurants']",133,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
594,33.7868919,-84.3556589,3.5,0,"['Mexican', 'Restaurants']",16,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,1
595,33.7626617912,-84.3581965754,4.0,1,"['Seafood', 'Desserts', 'Restaurants', 'Bars', 'Food', 'Nightlife']",845,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
596,33.8100962341,-84.3662036955,3.5,0,"['Restaurants', 'Mexican']",152,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3
597,33.6022504631,-84.4312415645,2.5,1,"['Seafood', 'Restaurants']",15,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
598,33.751492,-84.3228477,3.5,1,"['Restaurants', 'American (New)', 'Bars', 'Chicken Wings', 'Food', 'Sports Bars', 'Beer', 'Wine & Spirits', 'Nightlife', 'Burgers']",113,1,0,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,1
599,33.775669,-84.406846,2.5,0,"['Arts & Entertainment', 'Jazz & Blues', 'Nightlife', 'Restaurants', 'American (New)']",56,0,1,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,5
600,33.8371063,-84.310491,3.5,1,"['Restaurants', 'Pizza', 'Hot Dogs', 'Food', 'Event Planning & Services', 'Sandwiches', 'Caterers', 'Food Delivery Services']",112,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,6,0
601,33.816190287,-84.3901072564,4.0,0,"['Wine Bars', 'Bars', 'Restaurants', 'Diners', 'Nightlife', 'Southern', 'American (New)']",295,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2
602,33.8812,-84.468739,2.0,1,"['Chicken Wings', 'Bars', 'Restaurants', 'American (Traditional)', 'Nightlife', 'Sports Bars']",224,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
603,33.7497494,-84.3787824,4.0,0,"['Cafes', 'Food', 'Restaurants', 'Coffee & Tea', 'Tapas/Small Plates', 'Sandwiches']",24,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
604,33.760858,-84.387729,4.5,1,"['Hot Dogs', 'Restaurants', 'Food Stands']",15,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
605,33.780128,-84.3875659,3.0,1,"['Restaurants', 'Breakfast & Brunch']",178,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
606,33.884097,-84.466522,3.5,1,"['Asian Fusion', 'Food', 'Restaurants', 'Pan Asian', 'Vegetarian', 'Diners', 'Do-It-Yourself Food']",401,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,0
607,33.923898,-84.341165,3.0,1,"['Italian', 'Restaurants', 'Pizza']",5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
608,33.816365,-84.38954,4.5,0,"['Steakhouses', 'Restaurants', 'Food', 'French']",23,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2
609,33.7690333818,-84.3619148284,4.0,1,"['American (New)', 'Event Planning & Services', 'Venues & Event Spaces', 'Food', 'Nightlife', 'Beer Bar', 'Bars', 'Restaurants', 'Breweries', 'Brewpubs']",515,1,1,1,2,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
610,33.8413871,-84.3276335,4.5,1,"['Buffets', 'Restaurants', 'Chinese', 'Japanese']",53,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
611,33.8053272,-84.3937991,3.5,0,"['Desserts', 'Restaurants', 'Bars', 'Nightlife', 'Food', 'Bakeries', 'Coffee & Tea']",364,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5
612,33.7848394,-84.3846418,3.5,0,"['American (Traditional)', 'Breakfast & Brunch', 'Bars', 'Cajun/Creole', 'Pubs', 'Nightlife', 'Music Venues', 'Restaurants', 'Arts & Entertainment', 'Sports Bars']",385,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,1
613,33.881454,-84.469193,4.0,1,"['Steakhouses', 'Seafood', 'Restaurants']",446,1,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
614,33.8131699838,-84.3101400934,3.5,1,"['Event Planning & Services', 'Bagels', 'Food', 'Restaurants', 'Delis', 'Caterers', 'Sandwiches']",332,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
