,latitude,longitude,stars,is_open,categories,review_count,RestaurantsTableService,RestaurantsReservations,WheelchairAccessible,RestaurantsPriceRange2,HasTV,RestaurantsTakeOut,RestaurantsDelivery,GoodForKids,CoatCheck,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dj,background_music,no_music,jukebox,live,video,karaoke,WiFi_no,WiFi_free,WiFi_paid,Alcohol_none,Alcohol_full_bar,Alcohol_beer_and_wine,NoiseLevel_quiet,NoiseLevel_average,NoiseLevel_very_loud,NoiseLevel_loud,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,cluster1,cluster2
483,28.4363361691,-81.4719482115,3.5,1,"['Restaurants', 'Sandwiches', 'Fast Food']",15,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,3
484,28.5165388,-81.4842896,3.5,1,"['Pizza', 'Restaurants']",32,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,4
485,28.5678443,-81.3265785,3.5,1,"['Pizza', 'Italian', 'Restaurants', 'Seafood', 'Salad']",179,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,4
486,28.411614,-81.461739,3.0,1,"['Restaurants', 'Italian']",5,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0
487,28.3821152,-81.2802828,4.0,1,"['Venues & Event Spaces', 'American (Traditional)', 'Bowling', 'Fitness & Instruction', 'Bars', 'Golf Lessons', 'Nightlife', 'Sports Bars', 'Event Planning & Services', 'Restaurants', 'American (New)', 'Active Life', 'Golf']",184,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3
488,28.480645,-81.46157,3.5,1,"['Nightlife', 'Venues & Event Spaces', 'Bars', 'Restaurants', 'Hotels & Travel', 'Hotels', 'Event Planning & Services', 'Wine Bars', 'Italian']",131,0,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
489,28.4591349,-81.4684497,2.0,1,"['Pizza', 'Italian', 'Restaurants']",14,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,4
490,28.4481567,-81.4771877,4.0,1,"['Sandwiches', 'Restaurants', 'Fast Food', 'Burgers']",32,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,4
491,28.466969,-81.305456,3.5,1,"['Coffee & Tea', 'Breakfast & Brunch', 'Food', 'Restaurants', 'Sandwiches', 'Fast Food']",72,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,2
492,28.540614,-81.37842,3.5,0,"['Mexican', 'Nightlife', 'Bars', 'Tex-Mex', 'Restaurants', 'Cocktail Bars', 'Tacos']",180,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
493,28.5153931,-81.378811,5.0,1,"['Asian Fusion', 'Restaurants', 'Wine Bars', 'Beer Bar', 'Bars', 'Nightlife']",179,0,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
494,28.394274,-81.4850814,2.5,1,"['Fast Food', 'Restaurants', 'Chinese']",21,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0
495,28.565439,-81.209168,4.5,1,"['Cafes', 'Coffee & Tea', 'Asian Fusion', 'Food', 'Restaurants', 'Bubble Tea', 'Poke', 'Desserts', 'Juice Bars & Smoothies']",114,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3
496,28.493608,-81.4719048,3.5,0,"['Restaurants', 'Thai']",23,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,3
497,28.375768,-81.403852,3.5,1,"['Restaurants', 'Fast Food', 'Event Planning & Services', 'Chicken Wings', 'Caterers']",66,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,4
498,28.435572,-81.301103,3.5,1,"['Bars', 'Food', 'American (New)', 'Southern', 'Nightlife', 'Restaurants', 'Convenience Stores']",395,1,0,1,2,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
499,28.5376331197,-81.1497021765,4.5,1,"['Restaurants', 'Caterers', 'Event Planning & Services', 'Chicken Shop', 'Mexican', 'Caribbean', 'Tacos', 'Desserts', 'American (Traditional)', 'Empanadas', 'Food']",160,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3
500,28.4613752,-81.4676151,2.0,0,"['Restaurants', 'Buffets']",28,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
501,28.431215,-81.307938,2.5,1,"['Delis', 'Sandwiches', 'Fast Food', 'Restaurants']",10,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,1
502,28.552824,-81.363716,4.5,1,"['Ethnic Food', 'Food', 'Specialty Food', 'Coffee & Tea', 'Sandwiches', 'Vietnamese', 'Restaurants']",393,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,2
503,28.3933375838,-81.4653114974,2.5,1,"['Buffets', 'Pizza', 'Restaurants', 'American (Traditional)']",32,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,3
504,28.4985509,-81.2859372,3.0,1,"['Pizza', 'Restaurants']",11,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,2
505,28.6126585,-81.2815669444,3.0,1,"['Food Delivery Services', 'Food', 'Restaurants', 'Pizza']",31,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,3
506,28.5993681,-81.3567478,3.5,0,"['Pizza', 'Delis', 'Italian', 'Restaurants']",29,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
507,28.4621615636,-81.3660030439,4.5,0,"['Seafood', 'Soul Food', 'Restaurants', 'Food', 'Food Trucks']",21,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
508,28.4051629,-81.5832424,4.0,1,"['Restaurants', 'Hawaiian', 'Chinese']",1065,1,1,0,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2
509,28.5692515,-81.2342508,3.5,0,"['Mediterranean', 'Spanish', 'Tapas Bars', 'Latin American', 'Seafood', 'Restaurants']",33,0,1,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2
510,28.4423933,-81.4284044,4.5,1,"['Desserts', 'Brazilian', 'Food', 'Restaurants']",33,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
511,28.4442844,-81.4699864,3.5,1,"['Italian', 'Restaurants', 'Bars', 'Nightlife', 'Seafood', 'Wine Bars']",171,1,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
512,28.4812822,-81.3715841,4.5,1,"['Breakfast & Brunch', 'Sandwiches', 'Food', 'Juice Bars & Smoothies', 'American (Traditional)', 'Restaurants']",62,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2
513,28.380689618,-81.5045100661,3.5,1,"['Bakeries', 'American (Traditional)', 'Restaurants', 'Food', 'American (New)', 'Cafes', 'Breakfast & Brunch']",154,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,1
514,28.5535788,-81.3468837,3.0,1,"['Restaurants', 'Mexican', 'Tex-Mex', 'Fast Food']",106,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,4
515,28.3869018212,-81.5052630519,3.0,1,"['American (Traditional)', 'Restaurants']",5,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0
516,28.5767649,-81.3892794,3.0,1,"['Bagels', 'Restaurants', 'Food', 'Coffee & Tea']",36,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,0
517,28.4442302797,-81.4711094,3.0,1,"['American (Traditional)', 'Food', 'Restaurants', 'Desserts', 'Seafood']",275,1,1,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
518,28.509897,-81.459665,4.0,1,"['Restaurants', 'Italian', 'Pizza', 'American (New)', 'Brazilian']",132,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,3
519,28.3716563728,-81.5504782093,4.0,1,"['Food Court', 'Restaurants', 'Food']",49,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
520,28.423973,-81.406054,4.0,1,"['Halal', 'Arabian', 'Middle Eastern', 'Restaurants']",68,1,1,1,2,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
521,28.5583850168,-81.1214128269,4.5,0,"['Restaurants', 'Puerto Rican', 'Latin American', 'Food', 'Caribbean', 'Cuban']",11,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3
522,28.4180350408,-81.2428906563,1.0,1,"['Fast Food', 'Restaurants', 'Hot Dogs', 'Burgers']",44,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,2
523,28.4208969,-81.4035184,4.5,1,"['Chicken Wings', 'Spanish', 'Seafood', 'Restaurants', 'Peruvian', 'Latin American', 'Steakhouses']",277,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,3
524,28.5675108,-81.3451842,4.0,0,"['Restaurants', 'Food', 'Hot Dogs', 'Ice Cream & Frozen Yogurt', 'Pizza', 'Shaved Ice', 'Desserts']",34,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2
525,28.5086299,-81.1548299,3.5,0,"['Breakfast & Brunch', 'Diners', 'Restaurants']",112,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,3
526,28.5683502,-81.3437675,3.5,0,"['Shopping', 'Restaurants', 'Food', 'Bakeries', 'Italian', 'Cooking Classes', 'Arts & Crafts']",17,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
527,28.488495,-81.4182295,3.5,1,"['Restaurants', 'Chinese']",54,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
528,28.4520631074,-81.4898651,4.5,1,"['Ice Cream & Frozen Yogurt', 'Creperies', 'Food', 'Restaurants', 'Gelato', 'Desserts']",111,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,4
529,28.451512,-81.618337,4.0,0,"['Food', 'Delis', 'Restaurants', 'Juice Bars & Smoothies']",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0
530,28.542439,-81.369254,4.0,0,"['Food', 'Nightlife', 'Grocery', 'Bars', 'Seafood', 'Restaurants']",194,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7,3
531,28.5531252,-81.3498447,4.0,0,"['Restaurants', 'Pizza']",5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2
532,28.463014,-81.45778,4.0,0,"['Restaurants', 'Vegetarian', 'Soup', 'Salad', 'Buffets']",232,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,4
533,28.4984986317,-81.3116298,3.0,1,"['Restaurants', 'Sandwiches', 'Fast Food']",11,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,2
534,28.5242029,-81.3414157,3.5,0,"['Restaurants', 'Cajun/Creole', 'American (New)', 'American (Traditional)']",24,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2
535,28.445564,-81.469196,4.0,1,"['Coffee & Tea', 'Halal', 'Bars', 'Lebanese', 'Nightlife', 'Cocktail Bars', 'Food', 'Kebab', 'Breakfast & Brunch', 'Lounges', 'Egyptian', 'Restaurants', 'Mediterranean', 'Hookah Bars', 'Middle Eastern']",55,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
536,28.4477313,-81.4009028,2.5,0,"['Restaurants', 'Latin American']",10,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
537,28.5490896,-81.1946791,4.5,0,"['Restaurants', 'Sandwiches', 'Burgers', 'Salad', 'American (New)']",20,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,0
538,28.4021442956,-81.4284893577,4.0,1,"['American (New)', 'Restaurants', 'Italian', 'Mediterranean']",144,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
539,28.5734898,-81.4029215,4.5,1,"['Pop-Up Restaurants', 'Food', 'Barbeque', 'Event Planning & Services', 'Restaurants', 'Caterers', 'Food Trucks', 'Donuts']",39,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,0
540,28.3936794,-81.4854745,2.0,1,"['Fast Food', 'Mexican', 'Restaurants']",23,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0
541,28.4904787048,-81.4280129699,2.5,1,"['Restaurants', 'Fast Food', 'Chinese']",44,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,4
542,28.4192495969,-81.4652762147,2.5,0,"['Desserts', 'Pizza', 'Restaurants', 'Persian/Iranian', 'Mediterranean', 'Food', 'Middle Eastern']",122,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
543,28.418452,-81.243197,2.0,1,"['Fast Food', 'Restaurants', 'Tacos', 'Tex-Mex', 'Mexican', 'Breakfast & Brunch']",30,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,1
544,28.54035,-81.381209,3.0,0,"['Sandwiches', 'Salad', 'Restaurants', 'Burgers']",38,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,0
545,28.4494558105,-81.4025045559,4.0,1,"['Restaurants', 'Vietnamese']",115,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
546,28.4282943788,-81.4440558002,3.0,1,"['Sandwiches', 'Fast Food', 'Restaurants']",19,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0
547,28.3793819202,-81.4058944394,3.5,0,"['Latin American', 'Venezuelan', 'Cafes', 'Food', 'Restaurants', 'Specialty Food']",62,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
548,28.551731,-81.205243,3.5,1,"['Soup', 'Breakfast & Brunch', 'Restaurants', 'Food', 'Caribbean']",85,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5,0
549,28.5443017,-81.3788037,4.5,1,"['American (New)', 'Cocktail Bars', 'Restaurants', 'Bars', 'Nightlife']",20,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
550,28.3717544,-81.5505793,4.0,1,"['Restaurants', 'American (New)']",5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2
551,28.43436382,-81.46382,2.0,1,"['Restaurants', 'American (Traditional)', 'Barbeque', 'American (New)', 'Salad', 'Pizza', 'Desserts', 'Food', 'Italian']",10,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
552,28.5133675,-81.3601573,3.5,1,"['Restaurants', 'Pizza']",71,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,2
553,28.4771983,-81.4648516,3.5,1,"['American (Traditional)', 'Restaurants']",7,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
554,28.5374094,-81.1747498,4.5,1,"['Street Vendors', 'Food Trucks', 'Caterers', 'Soul Food', 'Food', 'Diners', 'Restaurants', 'Event Planning & Services', 'Barbeque']",13,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,3
555,28.548378718,-81.2032433722,4.0,1,"['Restaurants', 'Seafood', 'Cocktail Bars', 'Nightlife', 'American (New)', 'Bars']",210,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2
556,28.431025,-81.308041,1.0,1,"['Tex-Mex', 'Mexican', 'Restaurants']",8,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,1
557,28.540893,-81.378438,4.0,1,"['Restaurants', 'Asian Fusion', 'Chinese', 'Sushi Bars']",512,0,0,0,2,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,4
558,28.5224484131,-81.3285608824,4.5,1,"['Restaurants', 'Breakfast & Brunch', 'American (New)']",210,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
559,28.4872029,-81.4332206,5.0,1,"['Coffee & Tea Supplies', 'Food', 'Restaurants', 'Coffee & Tea', 'Coffee Roasteries', 'Cafes']",20,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
560,28.362185833,-81.5733513118,3.5,0,"['American (Traditional)', 'Breakfast & Brunch', 'Restaurants']",38,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
561,28.3967549,-81.4052102,3.0,1,"['Restaurants', 'Pizza', 'Chicken Wings', 'Sandwiches']",15,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0
562,28.366953,-81.557351,2.5,1,"['Restaurants', 'Breweries', 'American (New)', 'American (Traditional)', 'Food']",367,1,1,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
563,28.5237211388,-81.3389452547,4.5,1,"['Food Trucks', 'Food', 'American (Traditional)', 'Gas Stations', 'Automotive', 'Chicken Wings', 'Restaurants']",7,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2
564,28.5071917,-81.3761695,4.5,0,"['Grocery', 'Delis', 'Specialty Food', 'Health Markets', 'Restaurants', 'Food']",61,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
565,28.3374445,-81.5708654,3.0,1,"['American (Traditional)', 'Restaurants']",28,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2
566,28.3594,-81.410051,3.0,1,"['American (Traditional)', 'Active Life', 'Golf', 'Restaurants', 'Event Planning & Services', 'Wedding Planning']",23,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
567,28.448966,-81.402018,3.5,0,"['Indian', 'Restaurants', 'Burgers', 'American (New)', 'Middle Eastern']",26,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
568,28.5238283272,-81.338473633,3.0,1,"['Restaurants', 'Fast Food', 'Burgers']",36,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,0
569,28.513282,-81.371068,4.5,0,"['Restaurants', 'Sandwiches']",7,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2
570,28.4617862,-81.4520054,3.0,1,"['Brazilian', 'Latin American', 'Venezuelan', 'Restaurants']",5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,9,0
571,28.591276,-81.412074,4.0,1,"['Seafood', 'American (New)', 'Bars', 'Tiki Bars', 'Restaurants', 'American (Traditional)', 'Nightlife']",463,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
572,28.424006,-81.464245,3.0,1,"['American (Traditional)', 'Restaurants', 'Buffets']",49,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
573,28.5235254,-81.3453813,5.0,1,"['Party & Event Planning', 'Event Planning & Services', 'Caterers', 'American (New)', 'Restaurants', 'Pop-Up Restaurants']",8,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2
574,28.5693974328,-81.2355588597,4.0,1,"['Breakfast & Brunch', 'Restaurants', 'American (Traditional)', 'Diners']",146,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,3
575,28.5085825,-81.3564411,3.5,1,"['American (Traditional)', 'Restaurants', 'Food', 'Food Trucks']",6,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2
576,28.4669063745,-81.4704019949,4.5,1,"['Bars', 'Diners', 'Caribbean', 'Breakfast & Brunch', 'Tapas/Small Plates', 'Restaurants', 'Nightlife']",134,1,0,0,2,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
577,28.4519833587,-81.4898329135,4.0,1,"['Restaurants', 'Food', 'Italian', 'Gluten-Free', 'Desserts', 'Seafood', 'Mediterranean']",336,1,1,1,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
